year,month,day,hour,longitude,latitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dewpt
2021,9,16,4,74.3142,31.5657,5,2162.93,8.83,57.58,86.55,27.42,137.4,154.86,11.4,29.8,25.0
2021,9,16,5,74.3142,31.5657,5,2002.72,4.75,46.61,171.66,35.29,156.05,172.82,11.02,33.3,25.2
2021,9,16,6,74.3142,31.5657,5,1922.61,2.49,35.3,286.1,46.73,185.49,202.02,10.51,34.4,25.0
2021,9,16,7,74.3142,31.5657,5,1401.9,1.1,17.99,320.44,51.02,150.44,162.43,9.12,34.8,24.6
2021,9,16,8,74.3142,31.5657,5,1028.06,0.76,11.82,286.1,40.53,117.18,126.5,7.6,35.9,24.4
2021,9,16,9,74.3142,31.5657,5,841.14,0.72,10.88,254.63,37.19,98.13,105.95,7.28,36.3,24.1
2021,9,16,10,74.3142,31.5657,5,801.09,0.83,13.37,234.6,36.72,89.28,96.36,7.41,35.5,25.1
2021,9,16,11,74.3142,31.5657,5,854.49,0.91,19.02,223.16,37.19,87.45,94.51,8.11,35.7,24.7
2021,9,16,12,74.3142,31.5657,5,934.6,0.62,27.76,203.13,38.62,85.71,92.92,8.99,35.3,25.2
2021,9,16,13,74.3142,31.5657,5,2696.99,3.97,141.2,63.66,39.1,113.74,131.57,24.57,34.5,26.5
2021,9,16,14,74.3142,31.5657,5,5447.39,69.74,213.86,0.01,50.07,179.16,215.14,56.74,31.8,26.0
2021,9,16,15,74.3142,31.5657,5,8224.49,150.2,230.31,0.0,64.85,258.1,311.78,98.29,31.0,25.9
2021,9,16,16,74.3142,31.5657,5,8758.55,157.36,211.12,0.0,68.67,312.05,374.57,141.86,30.6,25.6
2021,9,16,17,74.3142,31.5657,5,7370.0,121.59,160.4,0.0,60.08,324.22,388.59,160.1,29.6,25.5
2021,9,16,18,74.3142,31.5657,5,5714.42,84.94,122.01,0.0,42.92,307.41,364.79,126.66,29.4,25.2
2021,9,16,19,74.3142,31.5657,5,4112.24,35.76,102.82,0.0,19.31,252.74,292.41,33.95,29.0,24.8
2021,9,16,20,74.3142,31.5657,5,3417.97,23.47,76.77,0.01,9.66,221.33,255.86,14.31,27.7,24.3
2021,9,16,21,74.3142,31.5657,5,2777.1,11.74,56.21,0.19,6.86,200.4,232.13,12.41,27.4,24.2
2021,9,16,22,74.3142,31.5657,5,2429.96,6.26,43.53,0.4,6.2,196.86,227.66,12.92,26.5,23.8
2021,9,16,23,74.3142,31.5657,5,2269.75,6.2,34.62,0.26,6.74,200.81,232.54,16.72,26.3,24.0
2021,9,17,0,74.3142,31.5657,5,2269.75,9.72,29.13,0.06,8.23,208.03,241.62,23.81,26.2,24.0
2021,9,17,1,74.3142,31.5657,5,2376.56,18.11,23.99,0.01,9.54,216.83,251.36,29.64,26.2,23.9
2021,9,17,2,74.3142,31.5657,5,3150.94,48.73,20.22,0.17,10.01,241.27,279.99,22.04,27.1,23.7
2021,9,17,3,74.3142,31.5657,5,4272.46,89.41,27.42,1.27,10.97,260.79,299.5,18.49,27.1,23.6
2021,9,17,4,74.3142,31.5657,5,1068.12,1.54,21.25,114.44,13.83,101.74,110.08,10.89,27.2,23.4
2021,9,17,5,74.3142,31.5657,5,827.79,1.27,12.51,124.45,11.92,76.75,82.97,10.39,29.8,23.8
2021,9,17,6,74.3142,31.5657,5,754.36,1.08,9.94,137.33,12.52,70.84,76.36,10.51,30.8,24.1
2021,9,17,7,74.3142,31.5657,5,720.98,1.02,9.34,150.2,14.42,67.45,72.64,10.26,31.7,24.2
2021,9,17,8,74.3142,31.5657,5,720.98,1.01,9.6,165.94,16.45,68.87,74.21,10.51,33.6,24.0
2021,9,17,9,74.3142,31.5657,5,741.01,1.02,10.71,183.11,19.31,74.52,80.36,11.02,33.8,23.7
2021,9,17,10,74.3142,31.5657,5,801.09,1.03,14.05,205.99,26.23,82.13,88.53,11.4,33.8,24.3
2021,9,17,11,74.3142,31.5657,5,854.49,0.87,18.51,211.72,31.95,87.05,93.91,11.65,33.8,24.4
2021,9,17,12,74.3142,31.5657,5,881.2,0.46,23.31,197.41,32.42,87.24,94.54,12.16,33.5,24.7
2021,9,17,13,74.3142,31.5657,5,1161.58,0.09,42.16,130.18,20.27,90.01,100.49,16.47,32.4,25.4
2021,9,17,14,74.3142,31.5657,5,1388.55,0.0,51.41,68.67,12.04,96.73,111.6,22.55,30.5,25.3
2021,9,17,15,74.3142,31.5657,5,1495.36,0.0,50.04,48.64,10.85,107.45,125.55,23.81,29.8,25.3
2021,9,17,16,74.3142,31.5657,5,1482.01,0.0,39.76,55.79,12.52,118.68,137.92,20.52,29.7,25.3
2021,9,17,17,74.3142,31.5657,5,1495.36,0.0,35.99,62.23,15.26,124.91,143.91,17.23,28.5,25.2
2021,9,17,18,74.3142,31.5657,5,1508.71,0.0,36.67,55.79,14.42,122.84,140.47,14.19,28.3,25.1
2021,9,17,19,74.3142,31.5657,5,1401.9,0.0,33.59,50.07,10.37,112.54,127.42,11.27,28.0,25.0
2021,9,17,20,74.3142,31.5657,5,1161.58,0.0,22.62,52.21,6.62,101.43,113.52,9.37,27.3,24.9
2021,9,17,21,74.3142,31.5657,5,988.01,0.0,15.08,54.36,4.59,97.11,107.68,8.49,27.2,24.9
2021,9,17,22,74.3142,31.5657,5,934.6,0.0,12.51,54.36,3.93,97.2,107.05,7.98,26.3,24.7
2021,9,17,23,74.3142,31.5657,5,921.25,0.0,12.0,52.21,3.93,99.08,108.57,7.66,26.2,24.7
2021,9,18,0,74.3142,31.5657,5,934.6,0.0,12.34,50.07,4.17,102.96,112.2,7.6,26.3,24.8
2021,9,18,1,74.3142,31.5657,5,988.01,0.0,14.4,46.49,4.65,108.22,117.68,8.04,26.3,24.6
2021,9,18,2,74.3142,31.5657,5,1214.98,0.3,24.68,36.84,6.26,118.22,129.64,10.01,27.2,24.8
2021,9,18,3,74.3142,31.5657,5,1602.17,3.91,38.39,33.98,9.42,130.39,143.89,12.67,28.1,25.2
2021,9,18,4,74.3142,31.5657,5,1148.22,2.4,26.73,92.98,33.38,125.64,135.5,8.99,29.0,25.1
2021,9,18,5,74.3142,31.5657,5,1068.12,2.6,23.99,121.59,47.68,130.81,140.49,7.92,31.7,25.2
2021,9,18,6,74.3142,31.5657,5,1094.82,2.1,22.62,171.66,57.22,143.48,153.52,8.11,32.6,24.9
2021,9,18,7,74.3142,31.5657,5,921.25,1.16,14.74,211.72,53.88,129.9,138.34,6.33,32.9,25.0
2021,9,18,8,74.3142,31.5657,5,794.41,0.71,10.03,226.02,42.44,120.64,128.0,4.94,34.2,24.9
2021,9,18,9,74.3142,31.5657,5,714.3,0.55,8.4,226.02,30.52,111.66,118.58,4.94,34.4,25.1
2021,9,18,10,74.3142,31.5657,5,654.22,0.49,7.8,200.27,20.74,98.21,104.94,5.64,34.3,25.8
2021,9,18,11,74.3142,31.5657,5,647.54,0.45,9.08,177.38,16.93,88.59,95.31,6.4,34.4,25.7
2021,9,18,12,74.3142,31.5657,5,667.57,0.28,12.17,158.79,15.97,83.47,90.25,7.03,34.2,25.4
2021,9,18,13,74.3142,31.5657,5,1588.82,0.4,74.71,62.94,14.66,97.94,111.5,18.24,34.1,26.0
2021,9,18,14,74.3142,31.5657,5,2750.4,20.34,119.27,0.77,19.31,127.3,152.97,40.03,32.6,25.7
2021,9,18,15,74.3142,31.5657,5,4005.43,59.01,132.98,0.0,27.66,167.43,203.35,60.29,32.2,26.0
2021,9,18,16,74.3142,31.5657,5,5073.55,80.47,152.17,0.0,35.76,207.55,249.52,82.08,31.1,26.7
2021,9,18,17,74.3142,31.5657,5,5340.58,80.47,149.43,0.0,39.1,239.4,284.63,103.35,29.7,26.8
2021,9,18,18,74.3142,31.5657,5,5073.55,72.42,124.75,0.0,35.29,253.22,297.96,111.46,29.5,26.7
2021,9,18,19,74.3142,31.5657,5,4272.46,59.01,86.37,0.0,19.55,236.79,274.99,62.32,29.3,26.7
2021,9,18,20,74.3142,31.5657,5,3150.94,37.55,55.52,0.0,8.58,197.49,227.77,24.57,28.7,26.4
2021,9,18,21,74.3142,31.5657,5,2162.93,13.41,41.81,1.03,4.95,162.48,186.07,11.78,28.6,26.3
2021,9,18,22,74.3142,31.5657,5,1375.2,0.0,26.73,29.33,5.36,127.03,142.58,9.25,27.9,25.4
2021,9,18,23,74.3142,31.5657,5,1348.5,0.01,22.28,22.17,4.65,125.39,140.58,8.36,27.9,25.3
2021,9,19,0,74.3142,31.5657,5,1428.6,0.18,22.96,11.62,4.29,126.34,141.82,8.49,28.0,25.2
2021,9,19,1,74.3142,31.5657,5,1535.42,1.84,25.36,3.17,4.53,125.21,141.32,9.12,28.1,25.4
2021,9,19,2,74.3142,31.5657,5,1949.31,15.65,26.73,0.6,6.32,131.02,150.11,11.15,28.6,25.5
2021,9,19,3,74.3142,31.5657,5,2643.59,38.89,31.87,2.35,8.82,139.48,160.66,13.17,29.3,25.5
2021,9,19,4,74.3142,31.5657,5,1335.14,2.38,31.53,87.98,20.98,91.78,101.24,12.67,30.1,25.8
2021,9,19,5,74.3142,31.5657,5,1214.98,2.35,25.71,124.45,27.9,95.34,104.37,12.41,32.8,25.8
2021,9,19,6,74.3142,31.5657,5,1134.87,1.84,20.91,173.09,33.38,104.94,113.88,11.53,33.7,25.7
2021,9,19,7,74.3142,31.5657,5,961.3,0.96,12.34,208.86,28.61,99.52,106.71,8.74,34.2,26.2
2021,9,19,8,74.3142,31.5657,5,821.11,0.62,7.97,211.72,20.98,87.43,93.41,7.16,35.5,25.9
2021,9,19,9,74.3142,31.5657,5,747.68,0.52,6.68,197.41,15.14,79.84,85.58,7.47,35.6,26.2
2021,9,19,10,74.3142,31.5657,5,707.63,0.51,6.68,174.52,12.04,73.1,78.82,8.11,34.4,26.9
2021,9,19,11,74.3142,31.5657,5,707.63,0.5,8.65,155.93,12.04,68.37,74.18,8.74,34.8,26.9
2021,9,19,12,74.3142,31.5657,5,734.33,0.34,12.85,135.9,13.35,65.18,71.14,9.25,34.4,26.3
2021,9,19,13,74.3142,31.5657,5,1682.28,3.44,69.23,38.27,11.44,79.74,92.71,16.97,34.1,27.0
2021,9,19,14,74.3142,31.5657,5,2803.8,39.34,78.14,0.01,12.4,108.74,133.92,30.91,32.1,27.8
2021,9,19,15,74.3142,31.5657,5,3685.0,75.1,71.97,0.0,18.36,142.76,180.06,52.18,31.5,27.2
2021,9,19,16,74.3142,31.5657,5,4112.24,85.83,67.86,0.0,23.84,174.73,218.56,72.96,31.4,27.4
2021,9,19,17,74.3142,31.5657,5,3952.03,76.89,52.78,0.0,21.94,194.42,240.58,68.9,30.6,27.2
2021,9,19,18,74.3142,31.5657,5,3631.59,67.06,38.04,0.0,14.42,199.74,244.97,41.04,30.5,27.2
2021,9,19,19,74.3142,31.5657,5,3257.75,59.9,30.85,0.0,7.63,192.24,230.47,15.2,30.2,27.3
2021,9,19,20,74.3142,31.5657,5,2803.8,44.26,31.87,0.0,5.66,183.11,214.31,10.51,29.5,27.0
2021,9,19,21,74.3142,31.5657,5,2349.85,20.56,38.39,0.2,5.72,176.74,202.31,10.64,29.4,27.0
2021,9,19,22,74.3142,31.5657,5,1789.09,0.24,37.01,16.63,7.87,165.14,182.98,12.67,28.8,26.4
2021,9,19,23,74.3142,31.5657,5,1695.63,0.01,28.79,21.64,7.39,163.09,179.5,9.5,28.7,26.3
2021,9,20,0,74.3142,31.5657,5,1642.23,0.01,23.99,21.64,7.27,161.71,176.79,7.73,28.7,26.2
2021,9,20,1,74.3142,31.5657,5,1575.47,0.01,20.39,27.54,7.57,156.63,170.06,7.92,28.5,26.1
2021,9,20,2,74.3142,31.5657,5,1708.98,0.89,28.1,14.48,7.57,157.86,173.71,9.25,29.1,25.9
2021,9,20,3,74.3142,31.5657,5,2002.72,10.17,33.93,9.21,8.58,162.98,182.77,12.16,29.4,26.0
2021,9,20,4,74.3142,31.5657,5,1441.96,2.82,28.45,71.53,17.88,141.76,154.32,12.29,30.3,26.0
2021,9,20,5,74.3142,31.5657,5,1255.04,1.79,21.94,107.29,20.03,141.12,152.28,12.79,33.1,26.5
2021,9,20,6,74.3142,31.5657,5,1134.87,0.89,15.94,138.76,20.98,143.69,153.56,12.67,34.0,26.7
2021,9,20,7,74.3142,31.5657,5,947.95,0.52,10.97,163.08,20.27,126.56,133.59,10.13,34.2,26.5
2021,9,20,8,74.3142,31.5657,5,921.25,0.6,10.88,178.81,21.46,115.43,121.36,9.12,35.0,26.1
2021,9,20,9,74.3142,31.5657,5,974.66,0.69,12.51,194.55,25.27,119.37,125.28,9.5,35.3,25.9
2021,9,20,10,74.3142,31.5657,5,1081.47,0.75,16.97,214.58,33.85,128.12,134.38,10.01,34.1,26.6
2021,9,20,11,74.3142,31.5657,5,1188.28,0.65,23.65,226.02,43.87,135.48,142.25,10.26,34.0,26.8
2021,9,20,12,74.3142,31.5657,5,1228.33,0.32,29.82,214.58,46.73,135.76,143.11,10.26,33.2,26.8
2021,9,20,13,74.3142,31.5657,5,1815.8,0.07,67.86,115.87,29.56,143.58,156.69,15.45,33.2,26.8
2021,9,20,14,74.3142,31.5657,5,2616.88,3.97,102.82,15.38,18.6,165.21,188.92,22.29,31.5,27.0
2021,9,20,15,74.3142,31.5657,5,3257.75,25.48,94.59,0.02,16.45,197.72,231.44,24.32,30.7,26.9
2021,9,20,16,74.3142,31.5657,5,3578.19,29.06,82.94,0.0,15.97,226.69,265.07,26.6,30.7,26.9
2021,9,20,17,74.3142,31.5657,5,3204.35,13.97,73.34,0.28,13.71,229.13,264.7,23.05,29.8,26.6
2021,9,20,18,74.3142,31.5657,5,2643.59,1.96,64.43,9.21,10.97,210.21,239.73,17.73,29.9,26.4
2021,9,20,19,74.3142,31.5657,5,1789.09,0.0,37.36,50.07,9.3,167.35,184.96,12.67,29.8,26.4
2021,9,20,20,74.3142,31.5657,5,1361.85,0.0,22.28,59.37,7.45,139.19,150.84,9.12,29.3,26.3
2021,9,20,21,74.3142,31.5657,5,1121.52,0.0,14.22,67.23,6.32,122.46,130.7,8.11,28.4,26.2
2021,9,20,22,74.3142,31.5657,5,1028.06,0.0,12.17,72.24,6.32,114.05,120.05,7.28,28.6,26.4
2021,9,20,23,74.3142,31.5657,5,1028.06,0.0,12.85,57.94,6.74,108.2,112.95,6.65,28.0,26.1
2021,9,21,0,74.3142,31.5657,5,1028.06,0.0,13.2,48.64,7.87,100.3,103.76,5.57,27.4,26.0
2021,9,21,1,74.3142,31.5657,5,1014.71,0.0,11.65,69.38,9.06,94.49,96.85,4.56,27.1,25.5
2021,9,21,2,74.3142,31.5657,5,1028.06,0.02,13.37,85.83,9.66,90.69,93.58,5.26,26.7,24.9
2021,9,21,3,74.3142,31.5657,5,1054.76,0.52,17.14,80.82,9.78,86.93,90.33,5.7,27.0,25.1
2021,9,21,4,74.3142,31.5657,5,1014.71,1.38,14.91,80.11,9.42,81.37,84.57,5.0,27.1,25.0
2021,9,21,5,74.3142,31.5657,5,907.9,1.44,11.65,101.57,9.3,64.85,67.8,5.07,27.9,24.8
2021,9,21,6,74.3142,31.5657,5,781.06,1.19,9.17,123.02,10.01,52.77,55.48,5.32,28.2,24.3
2021,9,21,7,74.3142,31.5657,5,714.3,0.94,8.4,140.19,12.4,50.25,52.69,4.75,28.3,24.3
2021,9,21,8,74.3142,31.5657,5,714.3,0.75,9.85,145.91,15.14,55.17,57.68,4.5,28.6,24.0
2021,9,21,9,74.3142,31.5657,5,747.68,0.55,12.85,144.48,18.84,59.31,62.02,4.75,28.6,23.9
2021,9,21,10,74.3142,31.5657,5,834.47,0.56,19.36,138.76,26.94,62.75,65.88,5.51,29.4,24.4
2021,9,21,11,74.3142,31.5657,5,934.6,0.68,26.73,133.04,33.85,65.8,69.59,6.65,29.2,24.3
2021,9,21,12,74.3142,31.5657,5,961.3,0.4,31.53,118.73,31.47,63.73,68.04,7.6,27.8,24.1
2021,9,21,13,74.3142,31.5657,5,1268.39,0.07,50.72,65.09,17.88,63.6,71.87,11.78,27.4,24.2
2021,9,21,14,74.3142,31.5657,5,1668.93,1.48,66.49,13.59,11.44,71.72,87.32,15.2,26.4,24.1
2021,9,21,15,74.3142,31.5657,5,1976.01,11.96,59.63,0.31,10.97,86.29,108.64,15.2,25.8,24.1
2021,9,21,16,74.3142,31.5657,5,2002.72,12.85,49.35,0.16,12.16,97.07,121.75,13.81,25.8,24.2
2021,9,21,17,74.3142,31.5657,5,1842.5,5.48,46.61,1.45,13.95,101.37,123.96,11.91,25.3,24.2
2021,9,21,18,74.3142,31.5657,5,1682.28,0.85,42.84,9.74,14.07,102.96,122.06,10.01,25.5,24.4
2021,9,21,19,74.3142,31.5657,5,1468.66,0.01,33.24,29.33,11.56,98.01,112.11,7.92,25.5,24.3
2021,9,21,20,74.3142,31.5657,5,1255.04,0.0,23.31,41.49,8.35,93.93,105.23,7.28,25.5,24.2
2021,9,21,21,74.3142,31.5657,5,1134.87,0.0,17.14,45.06,6.44,94.03,104.51,7.47,25.4,24.2
2021,9,21,22,74.3142,31.5657,5,1094.82,0.0,15.08,42.56,6.02,96.49,106.86,7.47,25.3,24.1
2021,9,21,23,74.3142,31.5657,5,1121.52,0.0,15.25,37.91,6.86,99.46,109.36,7.16,24.7,23.5
2021,9,22,0,74.3142,31.5657,5,1148.22,0.0,16.11,32.9,7.99,99.17,107.91,6.65,25.0,23.5
2021,9,22,1,74.3142,31.5657,5,1108.17,0.0,15.94,33.26,9.3,93.68,101.6,6.65,25.0,23.8
2021,9,22,2,74.3142,31.5657,5,1161.58,0.22,21.08,30.04,11.33,87.18,96.04,8.04,25.7,23.8
2021,9,22,3,74.3142,31.5657,5,1268.39,3.27,26.39,32.54,14.66,84.05,93.72,9.5,25.7,23.9
2021,9,22,4,74.3142,31.5657,5,1255.04,4.41,25.02,60.8,18.12,82.31,91.16,9.63,26.0,23.7
2021,9,22,5,74.3142,31.5657,5,1161.58,2.43,21.08,98.71,19.07,83.18,90.87,9.5,27.8,23.6
2021,9,22,6,74.3142,31.5657,5,1094.82,1.09,16.97,125.89,19.79,87.9,94.49,9.37,27.7,23.3
2021,9,22,7,74.3142,31.5657,5,974.66,0.75,13.71,131.61,18.6,78.52,83.01,7.35,28.2,23.0
2021,9,22,8,74.3142,31.5657,5,921.25,0.83,12.0,140.19,17.41,78.05,81.52,6.14,28.9,23.5
2021,9,22,9,74.3142,31.5657,5,934.6,0.84,11.48,154.5,17.17,87.79,90.94,5.64,29.2,23.5
2021,9,22,10,74.3142,31.5657,5,1014.71,0.94,14.91,164.51,20.27,99.08,102.5,6.14,30.9,24.2
2021,9,22,11,74.3142,31.5657,5,1121.52,0.89,20.05,160.22,21.7,111.42,115.44,7.6,30.7,24.2
2021,9,22,12,74.3142,31.5657,5,1188.28,0.49,24.68,138.76,19.07,116.53,120.96,8.49,30.7,24.2
2021,9,22,13,74.3142,31.5657,5,1361.85,0.06,35.64,95.84,13.59,124.29,130.82,10.51,29.2,24.6
2021,9,22,14,74.3142,31.5657,5,1615.52,0.0,45.93,53.64,12.4,137.34,147.94,12.67,27.4,24.4
2021,9,22,15,74.3142,31.5657,5,1842.5,0.02,50.04,30.04,12.64,148.38,163.18,12.67,26.8,24.3
2021,9,22,16,74.3142,31.5657,5,1842.5,0.02,42.84,25.75,11.21,146.96,163.73,11.78,26.3,24.1
2021,9,22,17,74.3142,31.5657,5,1735.69,0.01,34.27,30.4,9.42,132.7,149.47,11.15,25.7,24.0
2021,9,22,18,74.3142,31.5657,5,1602.17,0.0,29.82,34.69,8.23,115.94,131.08,10.01,25.6,24.1
2021,9,22,19,74.3142,31.5657,5,1455.31,0.0,24.33,39.7,7.09,98.28,110.27,8.36,25.6,24.1
2021,9,22,20,74.3142,31.5657,5,1375.2,0.0,19.19,38.98,6.38,89.67,100.04,7.66,24.9,23.9
2021,9,22,21,74.3142,31.5657,5,1361.85,0.0,16.11,36.48,6.2,89.03,98.58,7.35,24.9,23.9
2021,9,22,22,74.3142,31.5657,5,1375.2,0.0,15.25,34.69,6.68,91.02,99.17,6.97,24.6,23.9
2021,9,22,23,74.3142,31.5657,5,1388.55,0.0,15.77,33.98,8.11,93.77,100.88,5.89,24.1,23.4
2021,9,23,0,74.3142,31.5657,5,1361.85,0.0,16.11,35.05,9.66,93.41,99.46,4.56,23.6,23.0
2021,9,23,1,74.3142,31.5657,5,1281.74,0.0,14.05,44.35,10.25,88.23,92.94,3.77,23.6,23.0
2021,9,23,2,74.3142,31.5657,5,1375.2,0.1,20.74,38.98,12.16,87.0,93.11,5.38,24.1,22.7
2021,9,23,3,74.3142,31.5657,5,1655.58,3.35,31.19,26.46,16.69,96.85,105.12,7.98,24.6,22.5
2021,9,23,4,74.3142,31.5657,5,1735.69,5.09,27.42,38.62,15.97,107.24,115.27,8.61,24.8,22.9
2021,9,23,5,74.3142,31.5657,5,1535.42,2.18,20.56,59.37,13.35,99.47,105.99,7.98,27.1,23.6
2021,9,23,6,74.3142,31.5657,5,1321.79,0.56,16.62,69.38,12.52,85.44,90.74,7.41,27.8,23.3
2021,9,23,7,74.3142,31.5657,5,1068.12,0.36,13.02,79.39,11.56,57.82,61.14,5.57,28.0,23.4
2021,9,23,8,74.3142,31.5657,5,947.95,0.82,11.31,95.84,11.68,45.47,47.86,4.81,28.7,23.3
2021,9,23,9,74.3142,31.5657,5,934.6,1.05,11.14,115.87,13.11,47.78,50.08,5.0,29.1,23.5
2021,9,23,10,74.3142,31.5657,5,988.01,1.19,13.88,134.47,17.64,57.19,59.93,5.76,29.1,24.1
2021,9,23,11,74.3142,31.5657,5,1054.76,0.96,16.28,143.05,18.6,71.21,74.58,7.16,29.1,23.9
2021,9,23,12,74.3142,31.5657,5,1068.12,0.44,17.48,135.9,14.31,81.06,84.79,7.98,27.9,23.6
2021,9,23,13,74.3142,31.5657,5,1455.31,0.08,40.44,82.97,9.42,94.42,101.75,9.63,27.4,23.6
2021,9,23,14,74.3142,31.5657,5,1976.01,0.27,63.06,27.18,9.78,116.41,131.31,12.03,26.1,23.3
2021,9,23,15,74.3142,31.5657,5,2376.56,4.53,68.55,3.98,11.21,138.03,160.61,13.93,25.3,22.9
2021,9,23,16,74.3142,31.5657,5,2510.07,8.94,59.63,0.59,11.56,151.1,178.81,15.58,25.0,22.9
2021,9,23,17,74.3142,31.5657,5,2429.96,10.06,48.67,0.32,10.73,152.07,182.81,15.58,24.7,22.9
2021,9,23,18,74.3142,31.5657,5,2269.75,11.4,41.13,0.16,9.06,143.47,174.67,13.93,24.6,22.8
2021,9,23,19,74.3142,31.5657,5,2056.12,10.62,35.64,0.11,7.09,126.83,155.0,11.02,24.4,22.7
2021,9,23,20,74.3142,31.5657,5,1789.09,6.15,31.19,0.36,5.96,114.65,137.7,9.75,23.9,22.7
2021,9,23,21,74.3142,31.5657,5,1615.52,1.93,27.08,2.28,5.66,107.92,124.45,9.25,23.9,22.8
2021,9,23,22,74.3142,31.5657,5,1495.36,0.3,22.62,8.49,5.84,105.47,117.69,8.49,24.4,22.9
2021,9,23,23,74.3142,31.5657,5,1388.55,0.06,18.85,14.84,5.9,104.74,114.64,7.66,24.4,22.9
2021,9,24,0,74.3142,31.5657,5,1308.44,0.03,16.62,20.03,5.84,105.82,113.74,6.9,24.7,23.0
2021,9,24,1,74.3142,31.5657,5,1255.04,0.02,16.62,23.6,5.72,107.21,114.6,7.16,24.7,22.9
2021,9,24,2,74.3142,31.5657,5,1415.25,1.15,25.02,17.88,6.8,115.79,126.62,8.87,25.3,23.3
2021,9,24,3,74.3142,31.5657,5,1655.58,7.38,30.16,26.46,8.46,126.26,140.69,10.77,25.6,23.6
2021,9,24,4,74.3142,31.5657,5,988.01,1.79,15.94,107.29,14.78,67.97,74.26,5.64,26.2,24.0
2021,9,24,5,74.3142,31.5657,5,867.84,1.24,12.34,125.89,15.5,56.04,61.39,6.21,29.0,24.3
2021,9,24,6,74.3142,31.5657,5,847.82,0.87,11.65,144.48,17.88,58.05,63.52,7.28,30.2,24.3
2021,9,24,7,74.3142,31.5657,5,741.01,0.8,10.54,137.33,17.17,44.5,48.69,6.33,31.0,24.5
2021,9,24,8,74.3142,31.5657,5,660.9,0.96,9.85,134.47,16.21,36.27,39.7,5.7,32.4,24.6
2021,9,24,9,74.3142,31.5657,5,647.54,1.03,9.94,145.91,16.69,38.1,41.57,5.95,32.6,24.4
2021,9,24,10,74.3142,31.5657,5,660.9,1.06,11.65,158.79,18.6,42.47,46.25,6.27,32.1,24.4
2021,9,24,11,74.3142,31.5657,5,680.92,0.96,14.4,158.79,19.07,44.93,49.24,6.9,32.1,24.3
2021,9,24,12,74.3142,31.5657,5,700.95,0.61,17.82,138.76,16.93,41.9,46.68,7.54,32.1,23.9
2021,9,24,13,74.3142,31.5657,5,1108.17,0.16,45.24,73.67,12.04,45.3,54.03,12.29,31.2,25.3
2021,9,24,14,74.3142,31.5657,5,1655.58,3.21,72.66,11.44,10.85,57.57,73.17,17.48,29.4,25.5
2021,9,24,15,74.3142,31.5657,5,2296.45,24.14,76.08,0.02,12.76,75.35,98.17,20.52,28.5,25.1
2021,9,24,16,74.3142,31.5657,5,3177.64,48.73,80.2,0.0,15.02,104.41,136.08,22.55,28.6,25.1
2021,9,24,17,74.3142,31.5657,5,4112.24,73.31,79.51,0.0,15.97,140.36,181.34,23.05,27.6,25.0
2021,9,24,18,74.3142,31.5657,5,4913.33,96.56,79.51,0.0,15.74,169.05,215.61,20.52,27.2,25.1
2021,9,24,19,74.3142,31.5657,5,5928.04,134.11,83.63,0.0,17.41,197.54,247.83,25.33,27.5,25.0
2021,9,24,20,74.3142,31.5657,5,6301.88,150.2,87.05,0.0,21.22,212.19,264.81,39.01,27.3,25.2
2021,9,24,21,74.3142,31.5657,5,5447.39,123.38,77.46,0.0,21.46,204.08,256.7,53.7,26.5,25.2
2021,9,24,22,74.3142,31.5657,5,4325.87,86.73,66.49,0.0,20.03,181.45,232.68,74.98,26.1,24.6
2021,9,24,23,74.3142,31.5657,5,3524.78,65.27,61.01,0.0,18.36,161.55,210.45,94.24,25.8,24.6
2021,9,25,0,74.3142,31.5657,5,2910.61,49.62,52.78,0.0,14.9,143.79,187.57,87.14,26.2,24.7
2021,9,25,1,74.3142,31.5657,5,2029.42,24.81,38.04,0.01,7.15,109.03,141.62,25.08,26.2,24.8
2021,9,25,2,74.3142,31.5657,5,1976.01,24.14,32.22,1.11,6.44,99.62,130.82,14.19,27.1,24.7
2021,9,25,3,74.3142,31.5657,5,2403.26,38.0,37.36,7.78,8.35,108.21,140.8,14.31,27.4,24.4
2021,9,25,4,74.3142,31.5657,5,1121.52,3.44,25.02,107.29,26.94,75.51,87.62,7.35,28.5,24.6
2021,9,25,5,74.3142,31.5657,5,1028.06,2.29,19.19,160.22,33.85,83.15,93.51,6.59,31.5,24.4
2021,9,25,6,74.3142,31.5657,5,1054.76,1.4,15.42,226.02,40.53,104.71,115.19,5.95,32.2,24.1
2021,9,25,7,74.3142,31.5657,5,934.6,0.89,10.97,246.05,41.01,98.78,107.04,4.05,32.5,23.8
2021,9,25,8,74.3142,31.5657,5,781.06,0.74,9.08,234.6,37.67,84.88,91.22,2.66,33.3,23.6
2021,9,25,9,74.3142,31.5657,5,707.63,0.69,9.08,228.88,35.76,80.08,85.79,2.28,33.6,23.3
2021,9,25,10,74.3142,31.5657,5,654.22,0.64,9.77,217.44,34.33,76.49,81.9,2.34,33.4,24.1
2021,9,25,11,74.3142,31.5657,5,654.22,0.59,12.34,214.58,34.33,75.44,80.91,2.98,33.6,23.8
2021,9,25,12,74.3142,31.5657,5,687.6,0.35,16.79,197.41,31.95,71.72,77.31,4.05,33.3,23.7
